Datetime,Satellite,Mean (mg m-3),Min (mg m-3),Max (mg m-3),Pixel Coverage (%),URL
2025-07-11T09:50:00.000+00:00,S3A,2.73523,2.13352,12.84757,59,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250711T095050_geneva.tif
2025-07-12T09:24:00.000+00:00,S3A,2.74974,2.27502,3.59969,7,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250712T092439_geneva.tif
2025-07-12T10:26:00.000+00:00,S3B,2.83553,2.15505,5.56912,50,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250712T102658_geneva.tif
2025-07-13T10:00:00.000+00:00,S3B,2.64193,2.06022,11.97811,21,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250713T100047_geneva.tif
2025-07-14T10:13:00.000+00:00,S3A,2.4995,1.9846,7.59303,9,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250714T101317_geneva.tif
2025-07-16T10:23:00.000+00:00,S3B,2.7118,2.51246,2.92557,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250716T102313_geneva.tif
2025-07-17T09:57:00.000+00:00,S3B,2.86743,1.94828,12.7669,89,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250717T095702_geneva.tif
2025-07-18T10:09:00.000+00:00,S3A,2.69581,1.99624,9.58469,88,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250718T100933_geneva.tif
2025-07-18T09:30:00.000+00:00,S3B,2.6184,2.07756,4.12336,17,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250718T093051_geneva.tif
2025-07-20T10:19:00.000+00:00,S3B,3.20223,3.20223,3.20223,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250720T101928_geneva.tif
2025-07-21T09:53:00.000+00:00,S3B,3.063,2.00283,7.58856,66,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250721T095317_geneva.tif
2025-07-22T10:05:00.000+00:00,S3A,3.62483,2.43475,12.04052,41,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250722T100549_geneva.tif
2025-07-22T09:27:00.000+00:00,S3B,3.68037,2.82846,5.22301,30,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250722T092706_geneva.tif
2025-07-23T09:39:00.000+00:00,S3A,2.81904,2.60042,3.03255,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250723T093938_geneva.tif
2025-07-24T10:15:00.000+00:00,S3B,3.66852,2.43208,7.76821,42,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250724T101543_geneva.tif
2025-07-25T09:49:00.000+00:00,S3B,3.76504,2.55484,8.69715,26,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250725T094933_geneva.tif
2025-07-26T10:02:00.000+00:00,S3A,3.77773,3.26367,4.60671,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250726T100205_geneva.tif
2025-07-29T10:24:00.000+00:00,S3A,3.17949,2.52334,10.64516,41,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250729T102431_geneva.tif
2025-07-29T09:45:00.000+00:00,S3B,3.5359,2.51353,12.9949,77,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250729T094549_geneva.tif
2025-07-30T09:58:00.000+00:00,S3A,3.42732,2.404,12.64461,81,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250730T095820_geneva.tif
2025-07-31T09:32:00.000+00:00,S3A,3.62787,2.59725,10.43024,39,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250731T093209_geneva.tif
2025-08-01T10:08:00.000+00:00,S3B,3.77689,2.67975,7.02309,42,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250801T100816_geneva.tif
2025-08-02T10:20:00.000+00:00,S3A,3.6886,2.84411,7.17819,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250802T102046_geneva.tif
2025-08-02T09:42:00.000+00:00,S3B,3.5997,2.59801,5.1748,31,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250802T094205_geneva.tif
2025-08-03T09:54:00.000+00:00,S3A,3.55844,2.64863,5.50788,23,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250803T095435_geneva.tif
2025-08-05T10:04:00.000+00:00,S3B,3.3266,2.3829,14.4237,58,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250805T100432_geneva.tif
2025-08-07T09:50:00.000+00:00,S3A,3.01267,2.29608,18.247,79,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250807T095049_geneva.tif
2025-08-08T10:26:00.000+00:00,S3B,2.80495,2.26723,3.69682,23,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250808T102658_geneva.tif
2025-08-09T10:00:00.000+00:00,S3B,2.7174,2.13999,10.70086,30,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250809T100047_geneva.tif
2025-08-10T10:13:00.000+00:00,S3A,2.65228,2.00194,10.3979,36,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250810T101316_geneva.tif
2025-08-11T09:47:00.000+00:00,S3A,2.89213,2.47051,3.62732,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250811T094705_geneva.tif
2025-08-17T09:53:00.000+00:00,S3B,3.36518,2.48379,5.4609,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250817T095319_geneva.tif
2025-08-18T10:05:00.000+00:00,S3A,3.15016,1.96191,13.62148,88,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250818T100547_geneva.tif
2025-08-18T09:27:00.000+00:00,S3B,3.40531,2.46222,4.18248,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250818T092708_geneva.tif
2025-08-22T10:02:00.000+00:00,S3A,2.77353,2.03522,7.78749,11,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250822T100202_geneva.tif
2025-08-23T09:35:00.000+00:00,S3A,2.93403,2.1533,3.671,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250823T093551_geneva.tif
2025-08-24T10:12:00.000+00:00,S3B,2.73891,1.82681,11.03706,88,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250824T101202_geneva.tif
2025-08-25T10:24:00.000+00:00,S3A,2.56084,1.70791,9.60211,89,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250825T102428_geneva.tif
2025-08-25T09:45:00.000+00:00,S3B,2.6046,1.82721,9.70644,81,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250825T094551_geneva.tif
2025-08-26T09:58:00.000+00:00,S3A,2.43661,1.88613,2.97741,10,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250826T095817_geneva.tif
2025-08-29T10:20:00.000+00:00,S3A,2.53159,1.63172,13.3276,22,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250829T102042_geneva.tif
2025-08-29T09:42:00.000+00:00,S3B,2.33887,1.48805,5.76583,30,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250829T094207_geneva.tif
2025-08-30T09:54:00.000+00:00,S3A,2.21348,1.55465,7.32845,6,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250830T095431_geneva.tif
2025-08-31T09:28:00.000+00:00,S3A,2.38487,1.77195,8.43063,28,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250831T092820_geneva.tif
2025-09-01T10:04:00.000+00:00,S3B,2.15852,1.63724,3.06213,6,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250901T100433_geneva.tif
2025-09-02T10:16:00.000+00:00,S3A,1.93047,1.31388,10.89332,39,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250902T101656_geneva.tif
2025-09-02T09:38:00.000+00:00,S3B,2.14093,1.47638,5.1803,24,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250902T093822_geneva.tif
2025-09-03T09:50:00.000+00:00,S3A,2.02462,1.40431,14.44405,74,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250903T095045_geneva.tif
2025-09-04T10:26:00.000+00:00,S3B,5.32174,1.96821,8.67527,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250904T102659_geneva.tif
2025-09-05T10:00:00.000+00:00,S3B,2.18403,1.43282,10.20172,38,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250905T100048_geneva.tif
2025-09-06T10:13:00.000+00:00,S3A,1.83042,1.59509,2.22225,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250906T101312_geneva.tif
2025-09-07T09:47:00.000+00:00,S3A,2.03059,1.43437,11.11152,44,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250907T094701_geneva.tif
2025-09-09T09:57:00.000+00:00,S3B,2.2596,1.49827,11.44575,27,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250909T095702_geneva.tif
2025-09-10T10:09:00.000+00:00,S3A,2.1121,1.43328,7.09457,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250910T100928_geneva.tif
2025-09-11T09:43:00.000+00:00,S3A,1.97838,1.62217,2.27568,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250911T094317_geneva.tif
2025-09-12T10:19:00.000+00:00,S3B,8.43309,8.43309,8.43309,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250912T101928_geneva.tif
2025-09-14T10:05:00.000+00:00,S3A,1.91565,1.34711,8.39904,9,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250914T100544_geneva.tif
2025-09-14T09:27:00.000+00:00,S3B,2.17756,1.76581,2.70817,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250914T092706_geneva.tif
2025-09-15T09:39:00.000+00:00,S3A,2.03514,1.43198,6.41418,8,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250915T093934_geneva.tif
2025-09-16T10:15:00.000+00:00,S3B,1.92891,1.54223,2.1749,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250916T101544_geneva.tif
2025-09-17T09:49:00.000+00:00,S3B,4.54138,2.49389,6.20397,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250917T094933_geneva.tif
2025-09-18T10:02:00.000+00:00,S3A,1.72952,1.26426,7.05964,67,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250918T100201_geneva.tif
2025-09-18T09:23:00.000+00:00,S3B,1.99471,1.59553,2.88815,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250918T092322_geneva.tif
2025-09-19T09:35:00.000+00:00,S3A,1.84163,1.3675,4.8627,40,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250919T093550_geneva.tif
2025-09-20T10:12:00.000+00:00,S3B,1.88453,1.38358,9.84353,19,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250920T101200_geneva.tif
2025-09-22T09:58:00.000+00:00,S3A,1.80898,1.80898,1.80898,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250922T095817_geneva.tif
2025-09-25T10:20:00.000+00:00,S3A,1.87632,1.2386,5.88322,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250925T102045_geneva.tif
2025-09-25T09:42:00.000+00:00,S3B,1.99713,1.4647,6.76132,6,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250925T094204_geneva.tif
2025-09-27T09:28:00.000+00:00,S3A,1.85041,1.29844,3.07652,13,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250927T092823_geneva.tif
2025-09-28T10:04:00.000+00:00,S3B,1.77295,1.27461,8.07864,21,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250928T100430_geneva.tif
2025-09-29T10:17:00.000+00:00,S3A,1.79735,1.26969,8.14578,19,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250929T101701_geneva.tif
2025-09-29T09:38:00.000+00:00,S3B,2.00068,1.36717,7.24516,10,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20250929T093819_geneva.tif
2025-09-30T09:50:00.000+00:00,S3A,1.89549,1.49537,4.87934,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20250930T095050_geneva.tif
2025-10-01T09:24:00.000+00:00,S3A,2.11388,1.55514,2.82386,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251001T092439_geneva.tif
2025-10-01T10:26:00.000+00:00,S3B,2.39702,1.5817,20.03388,7,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20251001T102655_geneva.tif
2025-10-02T10:00:00.000+00:00,S3B,2.24363,1.52411,7.63556,12,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20251002T100044_geneva.tif
2025-10-04T09:47:00.000+00:00,S3A,1.93486,1.65355,2.54192,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251004T094705_geneva.tif
2025-10-05T09:20:00.000+00:00,S3A,1.88986,1.51155,2.82998,10,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251005T092054_geneva.tif
2025-10-05T10:23:00.000+00:00,S3B,1.79999,1.17708,5.51521,22,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20251005T102309_geneva.tif
2025-10-06T09:56:00.000+00:00,S3B,2.00637,1.41985,8.10122,65,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20251006T095658_geneva.tif
2025-10-07T10:09:00.000+00:00,S3A,1.81486,1.38515,6.91667,54,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251007T100931_geneva.tif
2025-10-07T09:30:00.000+00:00,S3B,2.24218,1.76222,4.60181,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20251007T093047_geneva.tif
2025-10-08T09:43:00.000+00:00,S3A,2.13427,1.51721,7.40151,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251008T094320_geneva.tif
2025-10-09T10:19:00.000+00:00,S3B,1.87632,1.55387,2.02988,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20251009T101925_geneva.tif
2025-10-11T10:05:00.000+00:00,S3A,5.89371,2.10387,9.42046,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251011T100547_geneva.tif
2025-10-12T09:39:00.000+00:00,S3A,2.33609,1.72093,6.20832,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251012T093936_geneva.tif
2025-10-15T10:02:00.000+00:00,S3A,2.11826,1.66103,2.67575,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251015T100203_geneva.tif
2025-10-18T10:24:00.000+00:00,S3A,1.86356,1.21773,8.87106,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251018T102430_geneva.tif
2025-10-18T09:45:00.000+00:00,S3B,2.0688,1.57678,2.45644,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20251018T094547_geneva.tif
2025-11-05T10:19:00.000+00:00,S3B,2.45644,1.47779,9.91147,57,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20251105T101930_geneva.tif
2025-10-24T09:28:00.000+00:00,S3A,2.13234,1.26334,6.81185,27,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251024T092824_geneva.tif
2025-10-26T10:17:00.000+00:00,S3A,1.71487,1.03099,3.22842,18,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251026T101702_geneva.tif
2025-10-26T09:38:00.000+00:00,S3B,2.00893,1.22395,14.97095,31,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20251026T093820_geneva.tif
2025-10-28T09:24:00.000+00:00,S3A,2.24305,1.74369,4.81422,14,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251028T092440_geneva.tif
2025-10-28T10:26:00.000+00:00,S3B,1.92168,1.43285,4.83406,37,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20251028T102658_geneva.tif
2025-10-30T10:13:00.000+00:00,S3A,1.88386,1.20115,7.44148,72,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251030T101318_geneva.tif
2025-10-30T09:34:00.000+00:00,S3B,2.5217,1.60378,10.81688,11,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20251030T093437_geneva.tif
2025-11-03T10:09:00.000+00:00,S3A,2.44903,1.38784,7.92887,26,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251103T100933_geneva.tif
2025-11-03T09:30:00.000+00:00,S3B,3.04244,1.62763,8.15133,48,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20251103T093052_geneva.tif
2025-11-04T09:43:00.000+00:00,S3A,2.76455,1.56396,6.60233,52,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251104T094322_geneva.tif
2025-11-06T09:53:00.000+00:00,S3B,3.43941,1.68163,6.69393,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20251106T095319_geneva.tif
2025-11-07T10:05:00.000+00:00,S3A,2.73192,1.62639,6.73402,15,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251107T100549_geneva.tif
2025-11-07T09:27:00.000+00:00,S3B,4.36477,1.94426,11.49133,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20251107T092708_geneva.tif
2025-11-08T09:39:00.000+00:00,S3A,2.89439,1.77132,6.05165,6,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251108T093937_geneva.tif
2025-11-09T10:15:00.000+00:00,S3B,2.67425,1.74079,8.12951,22,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20251109T101546_geneva.tif
2025-11-10T10:28:00.000+00:00,S3A,2.10108,2.10108,2.10108,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251110T102814_geneva.tif
2025-11-10T09:49:00.000+00:00,S3B,2.60264,1.69791,8.70849,8,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20251110T094935_geneva.tif
2025-11-11T10:02:00.000+00:00,S3A,2.62811,1.61458,10.38373,43,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251111T100203_geneva.tif
2025-11-11T09:23:00.000+00:00,S3B,5.30629,4.68638,5.82437,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20251111T092324_geneva.tif
2025-11-15T09:19:00.000+00:00,S3B,13.03393,4.35129,22.34527,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20251115T091940_geneva.tif
2025-11-18T10:20:00.000+00:00,S3A,2.55214,0.63414,18.12496,27,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251118T102044_geneva.tif
2025-11-18T09:42:00.000+00:00,S3B,3.19517,0.78474,11.55913,17,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20251118T094206_geneva.tif
2025-11-19T09:54:00.000+00:00,S3A,2.86778,1.60263,7.55814,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251119T095433_geneva.tif
2025-11-20T09:28:00.000+00:00,S3A,7.55702,3.79822,12.33681,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251120T092822_geneva.tif
2025-11-21T10:04:00.000+00:00,S3B,2.46459,1.62595,4.69468,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20251121T100433_geneva.tif
2025-11-22T10:17:00.000+00:00,S3A,2.32877,0.65654,33.61044,59,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251122T101700_geneva.tif
2025-11-22T09:38:00.000+00:00,S3B,2.91707,1.18427,26.82188,65,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20251122T093822_geneva.tif
2025-11-23T09:50:00.000+00:00,S3A,3.79298,1.81226,5.88846,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251123T095049_geneva.tif
2025-11-25T10:00:00.000+00:00,S3B,8.21865,8.21865,8.21865,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20251125T100049_geneva.tif
2025-11-26T10:13:00.000+00:00,S3A,3.16748,1.79693,4.08283,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251126T101315_geneva.tif
2025-11-27T09:47:00.000+00:00,S3A,2.39924,1.15595,25.92224,63,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251127T094704_geneva.tif
2025-11-28T09:20:00.000+00:00,S3A,4.05159,1.67336,21.76848,17,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251128T092053_geneva.tif
2025-11-28T10:23:00.000+00:00,S3B,2.08055,1.35635,11.20206,37,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20251128T102316_geneva.tif
2025-11-29T09:57:00.000+00:00,S3B,2.69687,1.1413,20.07033,29,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20251129T095706_geneva.tif
2025-12-01T09:43:00.000+00:00,S3A,6.04689,1.91541,8.73054,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20251201T094320_geneva.tif
2025-12-02T10:19:00.000+00:00,S3B,2.59931,1.37553,9.43472,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20251202T101932_geneva.tif
